<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ALRS,D,05/02/13,000000,29.9000000,30.3000000,29.9000000,30.1720000,789000
ALRS,D,06/02/13,000000,30.2290000,30.2290000,29.9030000,30.0500000,621400
ALRS,D,07/02/13,000000,29.9500000,30.3000000,29.9000000,30.2500000,581800
ALRS,D,08/02/13,000000,30.0010000,30.5500000,29.9310000,30.5000000,799000
ALRS,D,11/02/13,000000,30.7000000,30.7000000,30.5000000,30.5100000,1084200
ALRS,D,12/02/13,000000,30.4150000,30.6700000,30.1930000,30.5850000,743200
ALRS,D,13/02/13,000000,30.6000000,31.9000000,30.6000000,31.8000000,1291100
ALRS,D,14/02/13,000000,32.0880000,32.0880000,31.3000000,31.8000000,455600
ALRS,D,15/02/13,000000,31.5060000,31.7500000,30.8120000,31.5200000,340500
ALRS,D,18/02/13,000000,31.8870000,31.8870000,31.4320000,31.8800000,312100
ALRS,D,19/02/13,000000,31.8890000,32.4800000,31.5310000,32.3200000,665900
ALRS,D,20/02/13,000000,31.9520000,34.3980000,31.9470000,34.2000000,2072900
ALRS,D,21/02/13,000000,34.1200000,34.9500000,33.2030000,34.7350000,1273900
ALRS,D,22/02/13,000000,34.8800000,35.3500000,34.0180000,35.0000000,2315500
ALRS,D,25/02/13,000000,35.1660000,35.1660000,33.8620000,34.0480000,1542800
ALRS,D,26/02/13,000000,33.7500000,35.4450000,33.6000000,33.8500000,738500
ALRS,D,27/02/13,000000,33.9990000,34.0300000,33.5000000,34.0000000,308300
ALRS,D,28/02/13,000000,34.0290000,34.0300000,32.5000000,32.6000000,645700
ALRS,D,01/03/13,000000,32.5030000,33.1000000,32.0000000,32.8500000,872900
ALRS,D,04/03/13,000000,33.0000000,33.0000000,32.5000000,32.8000000,320700
ALRS,D,05/03/13,000000,32.7000000,33.2000000,32.7000000,33.1250000,705700
ALRS,D,06/03/13,000000,33.1990000,33.3000000,32.8990000,32.9500000,786400
ALRS,D,07/03/13,000000,32.9020000,33.1560000,32.8890000,33.0000000,657800
ALRS,D,11/03/13,000000,32.9980000,33.0000000,32.6500000,32.8990000,287500
ALRS,D,12/03/13,000000,33.0490000,33.0750000,32.1030000,32.8470000,8029400
ALRS,D,13/03/13,000000,32.9360000,33.6150000,32.8090000,33.0000000,943500
ALRS,D,14/03/13,000000,33.0650000,33.1000000,30.8200000,32.8510000,328400
ALRS,D,15/03/13,000000,32.9900000,33.1750000,32.2050000,32.8000000,389000
ALRS,D,18/03/13,000000,32.8000000,32.8000000,31.3010000,32.2030000,382700
ALRS,D,19/03/13,000000,32.0320000,32.0320000,31.6000000,31.6600000,365500
ALRS,D,20/03/13,000000,31.5500000,32.3010000,31.0100000,32.1990000,355800
ALRS,D,21/03/13,000000,31.9010000,32.2970000,31.4500000,31.9500000,223000
ALRS,D,22/03/13,000000,31.9490000,32.0980000,31.4060000,31.8500000,388100
ALRS,D,25/03/13,000000,32.1140000,32.4950000,31.5330000,31.9990000,415300
ALRS,D,26/03/13,000000,31.9950000,32.0010000,30.1110000,30.9940000,464300
ALRS,D,27/03/13,000000,30.5110000,31.3880000,30.5110000,31.0010000,576700
ALRS,D,28/03/13,000000,30.6120000,31.0070000,30.5500000,31.0000000,245400
ALRS,D,29/03/13,000000,30.8040000,32.9000000,30.8040000,31.6660000,858000
ALRS,D,01/04/13,000000,31.4100000,31.8890000,31.0000000,31.0000000,127200
ALRS,D,02/04/13,000000,30.8110000,31.0000000,30.7620000,30.9680000,242900
ALRS,D,03/04/13,000000,30.8880000,31.8200000,30.8710000,31.5100000,486900
ALRS,D,04/04/13,000000,31.2500000,31.7480000,30.8750000,31.3000000,312400
ALRS,D,05/04/13,000000,31.4960000,32.9400000,31.0210000,32.9000000,2925900
ALRS,D,08/04/13,000000,32.8880000,33.1710000,32.2000000,32.4500000,445500
ALRS,D,09/04/13,000000,32.3510000,33.0850000,31.8010000,33.0000000,410400
ALRS,D,10/04/13,000000,33.1290000,33.1300000,32.5080000,32.7510000,186100
ALRS,D,11/04/13,000000,32.3110000,32.9390000,32.2000000,32.2000000,106600
ALRS,D,12/04/13,000000,32.0200000,32.5400000,32.0200000,32.2100000,325100
ALRS,D,15/04/13,000000,32.2000000,32.7900000,31.6110000,32.2000000,2082900
ALRS,D,16/04/13,000000,32.7000000,32.7000000,31.7000000,31.7500000,1283400
ALRS,D,17/04/13,000000,31.8000000,31.9500000,31.0000000,31.2100000,171600
ALRS,D,18/04/13,000000,30.5100000,32.2950000,30.5100000,32.0000000,185800
ALRS,D,19/04/13,000000,32.0000000,32.0000000,31.1500000,31.6000000,388500
ALRS,D,22/04/13,000000,31.4120000,32.3000000,31.3500000,31.3500000,606900
ALRS,D,23/04/13,000000,31.7890000,32.0000000,31.3500000,31.8200000,19400
ALRS,D,24/04/13,000000,31.4660000,32.4010000,31.4000000,32.1000000,315800
ALRS,D,25/04/13,000000,32.4630000,33.5000000,31.9890000,32.7500000,1036100
ALRS,D,26/04/13,000000,32.9990000,33.5000000,32.4990000,32.9980000,275200
ALRS,D,29/04/13,000000,32.5790000,33.1020000,31.7050000,31.7200000,206800
ALRS,D,30/04/13,000000,31.8760000,32.6000000,31.2300000,31.2300000,532500
ALRS,D,02/05/13,000000,30.5380000,31.9880000,30.5090000,30.9670000,106900
ALRS,D,03/05/13,000000,31.9850000,31.9860000,31.0180000,31.4470000,20800
ALRS,D,06/05/13,000000,31.6010000,31.9000000,31.3010000,31.3010000,69900
ALRS,D,07/05/13,000000,31.7640000,31.9820000,31.4560000,31.9200000,364100
ALRS,D,08/05/13,000000,31.6090000,32.0000000,31.6090000,31.8430000,116300
ALRS,D,10/05/13,000000,31.9770000,32.3000000,31.5500000,31.5500000,69500
ALRS,D,13/05/13,000000,31.1890000,31.8500000,31.0000000,31.4860000,125500
ALRS,D,14/05/13,000000,31.5000000,31.7410000,31.1160000,31.1200000,22527900
ALRS,D,15/05/13,000000,31.1000000,31.5510000,30.8110000,31.5510000,205000
ALRS,D,16/05/13,000000,31.7000000,31.7400000,31.3900000,31.6700000,22366100
ALRS,D,17/05/13,000000,31.3890000,31.9970000,31.1550000,31.9960000,61300
ALRS,D,20/05/13,000000,31.6010000,31.8000000,31.5500000,31.6500000,124700
ALRS,D,21/05/13,000000,31.6000000,31.9880000,31.5000000,31.6830000,26577200
ALRS,D,22/05/13,000000,31.5690000,33.1110000,31.5690000,33.1110000,629600
ALRS,D,23/05/13,000000,32.4650000,33.0000000,31.6040000,32.0000000,591900
ALRS,D,24/05/13,000000,32.0000000,32.0000000,31.5500000,31.6000000,299400
ALRS,D,27/05/13,000000,31.8960000,31.8960000,31.6210000,31.8870000,95100
ALRS,D,28/05/13,000000,32.0900000,32.2490000,31.8200000,32.0000000,427900
ALRS,D,29/05/13,000000,31.7100000,32.2500000,31.6210000,32.0890000,45400
ALRS,D,30/05/13,000000,32.2000000,32.2000000,31.8300000,31.8300000,9631200
ALRS,D,31/05/13,000000,32.1350000,32.6150000,31.8300000,32.1500000,605100
ALRS,D,03/06/13,000000,32.4000000,32.4000000,31.8910000,32.0000000,869300
ALRS,D,04/06/13,000000,32.0500000,33.5000000,31.8500000,33.3000000,3356700
ALRS,D,05/06/13,000000,32.9670000,34.5500000,32.2660000,34.3750000,2092100
ALRS,D,06/06/13,000000,34.4000000,34.9500000,33.7500000,33.7500000,227500
ALRS,D,07/06/13,000000,33.9220000,34.5000000,33.5670000,33.8500000,156800
ALRS,D,10/06/13,000000,33.9990000,34.4500000,33.7500000,33.8470000,298600
ALRS,D,11/06/13,000000,34.1000000,34.2940000,33.0000000,33.0000000,8208700
ALRS,D,13/06/13,000000,32.8900000,33.3310000,32.6900000,33.0000000,3078200
ALRS,D,14/06/13,000000,33.2490000,33.8000000,33.0990000,33.3490000,150800
ALRS,D,17/06/13,000000,33.3550000,34.4490000,33.0050000,33.7920000,941600
ALRS,D,18/06/13,000000,33.5110000,34.1000000,33.1110000,33.2500000,233300
ALRS,D,19/06/13,000000,33.4490000,33.4490000,32.7000000,33.3000000,1141000
ALRS,D,20/06/13,000000,32.9010000,33.4000000,32.9010000,33.0510000,155200
ALRS,D,21/06/13,000000,32.8250000,33.8120000,32.8250000,33.0550000,189000
ALRS,D,24/06/13,000000,33.3540000,33.3550000,33.0000000,33.0970000,368700
ALRS,D,25/06/13,000000,33.0970000,33.1970000,33.0000000,33.0470000,618700
ALRS,D,26/06/13,000000,32.8250000,34.2100000,32.8250000,33.9990000,1977600
ALRS,D,27/06/13,000000,33.9000000,34.6800000,33.5030000,34.0720000,1174100
ALRS,D,28/06/13,000000,33.9000000,34.5000000,33.7510000,34.0000000,539400
ALRS,D,01/07/13,000000,34.4950000,34.4950000,33.9000000,34.0010000,159100
ALRS,D,02/07/13,000000,33.9000000,34.3980000,33.5000000,34.3650000,506400
ALRS,D,03/07/13,000000,34.4970000,34.4970000,34.0900000,34.4200000,674300
ALRS,D,04/07/13,000000,34.7650000,34.7650000,33.7210000,34.0200000,122200
ALRS,D,05/07/13,000000,33.7050000,34.5000000,24.0000000,34.0090000,535600
ALRS,D,08/07/13,000000,34.0000000,34.1000000,34.0000000,34.0800000,140300
ALRS,D,09/07/13,000000,34.0990000,34.1000000,34.0000000,34.0980000,68900
ALRS,D,10/07/13,000000,34.0000000,34.1470000,34.0000000,34.0000000,1232500
ALRS,D,11/07/13,000000,34.0000000,34.2470000,34.0000000,34.0000000,768700
ALRS,D,12/07/13,000000,34.2000000,34.2000000,33.5010000,33.7970000,464100
ALRS,D,15/07/13,000000,33.8720000,33.9490000,33.5000000,33.8950000,133900
ALRS,D,16/07/13,000000,33.9000000,33.9500000,33.5500000,33.6800000,122100
ALRS,D,17/07/13,000000,33.7340000,33.7400000,33.5000000,33.5950000,152400
ALRS,D,18/07/13,000000,33.5000000,33.5000000,33.0000000,33.1090000,163300
ALRS,D,19/07/13,000000,33.1000000,33.4510000,33.0500000,33.2410000,60700
ALRS,D,22/07/13,000000,33.0090000,33.3000000,33.0000000,33.1950000,321100
ALRS,D,23/07/13,000000,33.2970000,33.2980000,33.0110000,33.0220000,63400
ALRS,D,24/07/13,000000,33.0030000,33.0500000,32.8500000,33.0500000,1711100
ALRS,D,25/07/13,000000,33.2440000,33.2440000,33.0000000,33.0340000,236300
ALRS,D,26/07/13,000000,33.2920000,33.2920000,33.0000000,33.1670000,78800
ALRS,D,29/07/13,000000,33.1990000,33.3000000,33.0090000,33.0930000,68500
ALRS,D,30/07/13,000000,33.2990000,33.4990000,33.0000000,33.1990000,296100
ALRS,D,31/07/13,000000,33.0210000,33.4900000,33.0210000,33.3990000,204600
ALRS,D,01/08/13,000000,33.4650000,33.8400000,33.1490000,33.8400000,352500
ALRS,D,02/08/13,000000,33.9000000,33.9400000,33.0430000,33.0450000,59800
ALRS,D,05/08/13,000000,33.0340000,33.2490000,33.0330000,33.2490000,53000
ALRS,D,06/08/13,000000,33.2400000,33.3290000,33.0000000,33.0000000,167700
ALRS,D,07/08/13,000000,33.0010000,33.2180000,33.0000000,33.1900000,297100
ALRS,D,08/08/13,000000,33.0110000,33.2270000,33.0000000,33.1250000,116900
ALRS,D,09/08/13,000000,33.0000000,33.2100000,32.3000000,33.0990000,10334200
ALRS,D,12/08/13,000000,33.1000000,33.1000000,32.8500000,33.0990000,248400
ALRS,D,13/08/13,000000,33.1900000,33.4900000,33.0000000,33.2480000,180200
ALRS,D,14/08/13,000000,33.2700000,33.2700000,33.0000000,33.2470000,216900
ALRS,D,15/08/13,000000,33.2870000,33.2890000,33.0000000,33.0000000,271200
ALRS,D,16/08/13,000000,33.0000000,33.2380000,33.0000000,33.0000000,10364700
ALRS,D,19/08/13,000000,33.0020000,33.1720000,33.0000000,33.0090000,144500
ALRS,D,20/08/13,000000,33.0200000,33.1480000,33.0000000,33.0500000,4984700
ALRS,D,21/08/13,000000,33.0500000,33.4200000,33.0100000,33.1320000,144600
ALRS,D,22/08/13,000000,33.0120000,33.3000000,33.0000000,33.2950000,197600
ALRS,D,23/08/13,000000,33.0110000,34.4980000,33.0110000,33.6010000,669400
ALRS,D,26/08/13,000000,33.8500000,34.0000000,33.3100000,33.3120000,213400
ALRS,D,27/08/13,000000,33.3890000,33.9930000,33.2010000,33.3000000,192500
ALRS,D,28/08/13,000000,33.1010000,33.5000000,33.0330000,33.2500000,169600
