<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,D,24/04/08,000000,317.0900000,317.2200000,310.1200000,311.4000000,53756716
GAZP,D,25/04/08,000000,312.0000000,314.3500000,310.5000000,314.2800000,33882304
GAZP,D,28/04/08,000000,314.4000000,316.5000000,313.5600000,314.0000000,29626750
GAZP,D,29/04/08,000000,314.2000000,314.4900000,311.9300000,312.0600000,22813147
GAZP,D,30/04/08,000000,312.1500000,313.5000000,309.1600000,312.4900000,24275959
GAZP,D,04/05/08,000000,315.0900000,316.7500000,313.5700000,316.0000000,14593392
GAZP,D,05/05/08,000000,315.3900000,316.4500000,313.1100000,313.7000000,21740985
GAZP,D,06/05/08,000000,314.5000000,317.6100000,314.3500000,316.5000000,33225105
GAZP,D,07/05/08,000000,318.0000000,331.7000000,317.9000000,331.6000000,78246861
GAZP,D,08/05/08,000000,329.3500000,350.4700000,328.6600000,349.3100000,110115617
GAZP,D,12/05/08,000000,356.0000000,359.5000000,346.5300000,349.1500000,108606909
GAZP,D,13/05/08,000000,350.0100000,354.2000000,345.2000000,349.4600000,64324657
GAZP,D,14/05/08,000000,351.0000000,361.0000000,346.3400000,359.2400000,80991324
GAZP,D,15/05/08,000000,361.0200000,365.3500000,350.5500000,352.2500000,93139598
GAZP,D,16/05/08,000000,354.0000000,366.8000000,353.1200000,365.2600000,115928728
GAZP,D,19/05/08,000000,367.0000000,368.9800000,361.3200000,367.4000000,69075355
GAZP,D,20/05/08,000000,365.2500000,366.0100000,357.6200000,360.5000000,55078681
